2025-10-28 16:31:02, Instruction: 0xffff800010ba80f0, Mem: 2847767549, Flipped bit 0, Flipped 2847767548, [+] System running normally
2025-10-28 17:21:13, Instruction: 0xffff800010ba811c, Mem: 4181749346, Flipped bit 20, Flipped 4182797922, [+] System running normally
2025-10-28 17:21:15, Instruction: 0xffff800010ba811c, Mem: 4181749346, Flipped bit 21, Flipped 4183846498, [+] System running normally
2025-10-28 17:21:17, Instruction: 0xffff800010ba811c, Mem: 4181749346, Flipped bit 22, Flipped 4177555042, [+] System running normally
2025-10-28 17:21:19, Instruction: 0xffff800010ba811c, Mem: 4181749346, Flipped bit 23, Flipped 4190137954, [+] System running normally
2025-10-28 17:21:21, Instruction: 0xffff800010ba811c, Mem: 4181749346, Flipped bit 24, Flipped 4164972130, [+] System running normally
2025-10-28 17:21:23, Instruction: 0xffff800010ba811c, Mem: 4181749346, Flipped bit 25, Flipped 4215303778, [+] System running normally
2025-10-28 17:21:25, Instruction: 0xffff800010ba811c, Mem: 4181749346, Flipped bit 26, Flipped 4248858210, [+] System running normally
2025-10-28 17:21:29, Instruction: 0xffff800010ba811c, Mem: 4181749346, Flipped bit 27, Flipped 4047531618, [+] System running normally
2025-10-28 17:21:31, Instruction: 0xffff800010ba811c, Mem: 4181749346, Flipped bit 28, Flipped 3913313890, [+] System running normally
2025-10-28 17:21:33, Instruction: 0xffff800010ba811c, Mem: 4181749346, Flipped bit 29, Flipped 3644878434, [+] System running normally
2025-10-28 17:21:35, Instruction: 0xffff800010ba811c, Mem: 4181749346, Flipped bit 30, Flipped 3108007522, [+] System running normally
2025-10-28 17:21:37, Instruction: 0xffff800010ba811c, Mem: 4181749346, Flipped bit 31, Flipped 2034265698, [+] System running normally
2025-10-28 17:21:39, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 0, Flipped 4177527842, [+] System running normally
2025-10-28 17:21:41, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 1, Flipped 4177527841, [+] System running normally
2025-10-28 17:21:45, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 2, Flipped 4177527847, [+] System running normally
2025-10-28 17:21:47, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 3, Flipped 4177527851, [+] System running normally
2025-10-28 17:21:49, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 4, Flipped 4177527859, [+] System running normally
2025-10-28 17:21:51, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 5, Flipped 4177527811, [+] System running normally
2025-10-28 17:21:54, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 6, Flipped 4177527907, [+] System running normally
2025-10-28 17:21:56, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 7, Flipped 4177527971, [+] System running normally
2025-10-28 17:21:58, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 8, Flipped 4177528099, [+] System running normally
2025-10-28 17:22:00, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 9, Flipped 4177528355, [+] System running normally
2025-10-28 17:22:02, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 10, Flipped 4177526819, [+] System running normally
2025-10-28 17:22:04, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 11, Flipped 4177529891, [+] System running normally
2025-10-28 17:22:06, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 12, Flipped 4177531939, [+] System running normally
2025-10-28 17:22:08, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 13, Flipped 4177536035, [+] System running normally
2025-10-28 17:22:10, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 14, Flipped 4177544227, [+] System running normally
2025-10-28 17:22:12, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 15, Flipped 4177560611, [+] System running normally
2025-10-28 17:22:14, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 16, Flipped 4177593379, [+] System running normally
2025-10-28 17:22:16, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 17, Flipped 4177658915, [+] System running normally
2025-10-28 17:22:18, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 18, Flipped 4177789987, [+] System running normally
2025-10-28 17:22:20, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 19, Flipped 4178052131, [+] System running normally
2025-10-28 17:22:22, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 20, Flipped 4178576419, [+] System running normally
2025-10-28 17:22:24, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 21, Flipped 4179624995, [+] System running normally
2025-10-28 17:22:26, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 22, Flipped 4181722147, [+] System running normally
2025-10-28 17:22:28, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 23, Flipped 4185916451, [+] System running normally
2025-10-28 17:22:30, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 24, Flipped 4160750627, [+] System running normally
2025-10-28 17:22:32, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 25, Flipped 4211082275, [+] System running normally
2025-10-28 17:22:34, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 26, Flipped 4244636707, [+] System running normally
2025-10-28 17:22:36, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 27, Flipped 4043310115, [+] System running normally
2025-10-28 17:22:38, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 28, Flipped 3909092387, [+] System running normally
2025-10-28 17:22:40, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 29, Flipped 3640656931, [+] System running normally
2025-10-28 17:22:42, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 30, Flipped 3103786019, [+] System running normally
2025-10-28 17:22:44, Instruction: 0xffff800010ba8120, Mem: 4177527843, Flipped bit 31, Flipped 2030044195, [+] System running normally
2025-10-28 17:22:46, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 0, Flipped 4177526880, [+] System running normally
2025-10-28 17:22:48, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 1, Flipped 4177526883, [+] System running normally
2025-10-28 17:22:50, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 2, Flipped 4177526885, [+] System running normally
2025-10-28 17:22:54, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 3, Flipped 4177526889, [+] System running normally
2025-10-28 17:22:56, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 4, Flipped 4177526897, [+] System running normally
2025-10-28 17:23:00, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 5, Flipped 4177526849, [+] System running normally
2025-10-28 17:23:02, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 6, Flipped 4177526817, [+] System running normally
2025-10-28 17:23:04, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 7, Flipped 4177527009, [+] System running normally
2025-10-28 17:23:08, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 8, Flipped 4177527137, [+] System running normally
2025-10-28 17:23:10, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 9, Flipped 4177527393, [+] System running normally
2025-10-28 17:23:12, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 10, Flipped 4177527905, [+] System running normally
2025-10-28 17:23:14, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 11, Flipped 4177528929, [+] System running normally
2025-10-28 17:23:16, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 12, Flipped 4177530977, [+] System running normally
2025-10-28 17:23:18, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 13, Flipped 4177535073, [+] System running normally
2025-10-28 17:23:20, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 14, Flipped 4177543265, [+] System running normally
2025-10-28 17:23:22, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 15, Flipped 4177559649, [+] System running normally
2025-10-28 17:23:24, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 16, Flipped 4177592417, [+] System running normally
2025-10-28 17:23:26, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 17, Flipped 4177657953, [+] System running normally
2025-10-28 17:23:28, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 18, Flipped 4177789025, [+] System running normally
2025-10-28 17:23:30, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 19, Flipped 4178051169, [+] System running normally
2025-10-28 17:23:32, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 20, Flipped 4178575457, [+] System running normally
2025-10-28 17:23:34, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 21, Flipped 4179624033, [+] System running normally
2025-10-28 17:23:36, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 22, Flipped 4181721185, [+] System running normally
2025-10-28 17:23:38, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 23, Flipped 4185915489, [+] System running normally
2025-10-28 17:23:40, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 24, Flipped 4160749665, [+] System running normally
2025-10-28 17:23:44, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 25, Flipped 4211081313, [+] System running normally
2025-10-28 17:23:46, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 26, Flipped 4244635745, [+] System running normally
2025-10-28 17:23:48, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 27, Flipped 4043309153, [+] System running normally
2025-10-28 17:23:50, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 28, Flipped 3909091425, [+] System running normally
2025-10-28 17:23:52, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 29, Flipped 3640655969, [+] System running normally
2025-10-28 17:23:54, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 30, Flipped 3103785057, [+] System running normally
2025-10-28 17:23:56, Instruction: 0xffff800010ba8124, Mem: 4177526881, Flipped bit 31, Flipped 2030043233, [+] System running normally
2025-10-28 17:23:58, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 0, Flipped 4177526868, [+] System running normally
2025-10-28 17:24:00, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 1, Flipped 4177526871, [+] System running normally
2025-10-28 17:24:03, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 2, Flipped 4177526865, [+] System running normally
2025-10-28 17:24:05, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 3, Flipped 4177526877, [+] System running normally
2025-10-28 17:24:07, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 4, Flipped 4177526853, [+] System running normally
2025-10-28 17:24:09, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 5, Flipped 4177526901, [+] System running normally
2025-10-28 17:24:11, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 6, Flipped 4177526805, [+] System running normally
2025-10-28 17:24:13, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 7, Flipped 4177526997, [+] System running normally
2025-10-28 17:24:15, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 8, Flipped 4177527125, [+] System running normally
2025-10-28 17:24:17, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 9, Flipped 4177527381, [+] System running normally
2025-10-28 17:24:19, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 10, Flipped 4177527893, [+] System running normally
2025-10-28 17:24:21, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 11, Flipped 4177528917, [+] System running normally
2025-10-28 17:24:23, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 12, Flipped 4177530965, [+] System running normally
2025-10-28 17:24:25, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 13, Flipped 4177535061, [+] System running normally
2025-10-28 17:24:27, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 14, Flipped 4177543253, [+] System running normally
2025-10-28 17:24:31, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 15, Flipped 4177559637, [+] System running normally
2025-10-28 17:24:33, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 16, Flipped 4177592405, [+] System running normally
2025-10-28 17:24:37, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 17, Flipped 4177657941, [+] System running normally
2025-10-28 17:24:39, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 18, Flipped 4177789013, [+] System running normally
2025-10-28 17:24:43, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 19, Flipped 4178051157, [+] System running normally
2025-10-28 17:24:45, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 20, Flipped 4178575445, [+] System running normally
2025-10-28 17:24:47, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 21, Flipped 4179624021, [+] System running normally
2025-10-28 17:24:49, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 22, Flipped 4181721173, [+] System running normally
2025-10-28 17:24:51, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 23, Flipped 4185915477, [+] System running normally
2025-10-28 17:24:53, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 24, Flipped 4160749653, [+] System running normally
2025-10-28 17:24:55, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 25, Flipped 4211081301, [+] System running normally
2025-10-28 17:24:57, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 26, Flipped 4244635733, [+] System running normally
2025-10-28 17:24:59, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 27, Flipped 4043309141, [+] System running normally
2025-10-28 17:25:03, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 28, Flipped 3909091413, [+] System running normally
2025-10-28 17:25:05, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 29, Flipped 3640655957, [+] System running normally
2025-10-28 17:25:07, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 30, Flipped 3103785045, [+] System running normally
2025-10-28 17:25:09, Instruction: 0xffff800010ba8128, Mem: 4177526869, Flipped bit 31, Flipped 2030043221, [+] System running normally
2025-10-28 17:25:11, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 0, Flipped 4177659491, [+] System running normally
2025-10-28 17:25:13, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 1, Flipped 4177659488, [+] System running normally
2025-10-28 17:25:15, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 2, Flipped 4177659494, [+] System running normally
2025-10-28 17:25:17, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 3, Flipped 4177659498, [+] System running normally
2025-10-28 17:25:19, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 4, Flipped 4177659506, [+] System running normally
2025-10-28 17:25:21, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 5, Flipped 4177659458, [+] System running normally
2025-10-28 17:25:23, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 6, Flipped 4177659426, [+] System running normally
2025-10-28 17:25:25, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 7, Flipped 4177659618, [+] System running normally
2025-10-28 17:25:27, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 8, Flipped 4177659746, [+] System running normally
2025-10-28 17:25:29, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 9, Flipped 4177658978, [+] System running normally
2025-10-28 17:25:31, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 10, Flipped 4177658466, [+] System running normally
2025-10-28 17:25:33, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 11, Flipped 4177661538, [+] System running normally
2025-10-28 17:25:35, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 12, Flipped 4177663586, [+] System running normally
2025-10-28 17:25:39, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 13, Flipped 4177667682, [+] System running normally
2025-10-28 17:25:41, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 14, Flipped 4177675874, [+] System running normally
2025-10-28 17:25:43, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 15, Flipped 4177692258, [+] System running normally
2025-10-28 17:25:45, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 16, Flipped 4177725026, [+] System running normally
2025-10-28 17:25:47, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 17, Flipped 4177528418, [+] System running normally
2025-10-28 17:25:49, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 18, Flipped 4177921634, [+] System running normally
2025-10-28 17:25:51, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 19, Flipped 4178183778, [+] System running normally
2025-10-28 17:25:53, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 20, Flipped 4178708066, [+] System running normally
2025-10-28 17:25:55, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 21, Flipped 4179756642, [+] System running normally
2025-10-28 17:25:57, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 22, Flipped 4181853794, [+] System running normally
2025-10-28 17:25:59, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 23, Flipped 4186048098, [+] System running normally
2025-10-28 17:26:01, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 24, Flipped 4160882274, [+] System running normally
2025-10-28 17:26:03, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 25, Flipped 4211213922, [+] System running normally
2025-10-28 17:26:05, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 26, Flipped 4244768354, [+] System running normally
2025-10-28 17:26:07, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 27, Flipped 4043441762, [+] System running normally
2025-10-28 17:26:09, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 28, Flipped 3909224034, [+] System running normally
2025-10-28 17:26:11, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 29, Flipped 3640788578, [+] System running normally
2025-10-28 17:26:13, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 30, Flipped 3103917666, [+] System running normally
2025-10-28 17:26:15, Instruction: 0xffff800010ba812c, Mem: 4177659490, Flipped bit 31, Flipped 2030175842, [+] System running normally
2025-10-28 17:26:17, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 0, Flipped 3108037219, [+] System running normally
2025-10-28 17:26:19, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 1, Flipped 3108037216, [+] System running normally
2025-10-28 17:26:21, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 2, Flipped 3108037222, [+] System running normally
2025-10-28 17:26:24, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 3, Flipped 3108037226, [+] System running normally
2025-10-28 17:26:26, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 4, Flipped 3108037234, [+] System running normally
2025-10-28 17:26:28, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 5, Flipped 3108037186, [+] System running normally
2025-10-28 17:26:30, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 6, Flipped 3108037154, [+] System running normally
2025-10-28 17:26:32, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 7, Flipped 3108037346, [+] System running normally
2025-10-28 17:26:34, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 8, Flipped 3108037474, [+] System running normally
2025-10-28 17:26:36, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 9, Flipped 3108036706, [+] System running normally
2025-10-28 17:26:38, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 10, Flipped 3108038242, [+] System running normally
2025-10-28 17:26:42, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 11, Flipped 3108039266, [+] System running normally
2025-10-28 17:26:44, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 12, Flipped 3108041314, [+] System running normally
2025-10-28 17:26:46, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 13, Flipped 3108029026, [+] System running normally
2025-10-28 17:26:48, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 14, Flipped 3108020834, [+] System running normally
2025-10-28 17:26:50, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 15, Flipped 3108004450, [+] System running normally
2025-10-28 17:26:52, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 16, Flipped 3108102754, [+] System running normally
2025-10-28 17:26:54, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 17, Flipped 3108168290, [+] System running normally
2025-10-28 17:26:56, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 18, Flipped 3108299362, [+] System running normally
2025-10-28 17:26:58, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 19, Flipped 3108561506, [+] System running normally
2025-10-28 17:27:00, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 20, Flipped 3109085794, [+] System running normally
2025-10-28 17:27:02, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 21, Flipped 3110134370, [+] System running normally
2025-10-28 17:27:06, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 22, Flipped 3103842914, [+] System running normally
2025-10-28 17:27:08, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 23, Flipped 3116425826, [+] System running normally
2025-10-28 17:27:10, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 24, Flipped 3091260002, [+] System running normally
2025-10-28 17:27:12, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 25, Flipped 3141591650, [+] System running normally
2025-10-28 17:27:14, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 26, Flipped 3175146082, [+] System running normally
2025-10-28 17:27:16, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 27, Flipped 2973819490, [+] System running normally
2025-10-28 17:27:20, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 28, Flipped 2839601762, [+] System running normally
2025-10-28 17:27:22, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 29, Flipped 2571166306, [+] System running normally
2025-10-28 17:27:24, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 30, Flipped 4181779042, [+] System running normally
2025-10-28 17:27:26, Instruction: 0xffff800010ba8130, Mem: 3108037218, Flipped bit 31, Flipped 960553570, [+] System running normally
2025-10-28 17:27:28, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 0, Flipped 3107984032, [+] System running normally
2025-10-28 17:27:30, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 1, Flipped 3107984035, [+] System running normally
2025-10-28 17:27:32, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 2, Flipped 3107984037, [+] System running normally
2025-10-28 17:27:34, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 3, Flipped 3107984041, [+] System running normally
2025-10-28 17:27:36, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 4, Flipped 3107984049, [+] System running normally
2025-10-28 17:27:38, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 5, Flipped 3107984001, [+] System running normally
2025-10-28 17:27:40, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 6, Flipped 3107984097, [+] System running normally
2025-10-28 17:27:42, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 7, Flipped 3107983905, [+] System running normally
2025-10-28 17:27:44, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 8, Flipped 3107984289, [+] System running normally
2025-10-28 17:27:46, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 9, Flipped 3107983521, [+] System running normally
2025-10-28 17:27:48, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 10, Flipped 3107985057, [+] System running normally
2025-10-28 17:27:52, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 11, Flipped 3107986081, [+] System running normally
2025-10-28 17:27:54, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 12, Flipped 3107979937, [+] System running normally
2025-10-28 17:27:56, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 13, Flipped 3107992225, [+] System running normally
2025-10-28 17:27:58, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 14, Flipped 3108000417, [+] System running normally
2025-10-28 17:28:00, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 15, Flipped 3108016801, [+] System running normally
2025-10-28 17:28:02, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 16, Flipped 3108049569, [+] System running normally
2025-10-28 17:28:04, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 17, Flipped 3108115105, [+] System running normally
2025-10-28 17:28:06, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 18, Flipped 3108246177, [+] System running normally
2025-10-28 17:28:08, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 19, Flipped 3108508321, [+] System running normally
2025-10-28 17:28:10, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 20, Flipped 3109032609, [+] System running normally
2025-10-28 17:28:12, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 21, Flipped 3110081185, [+] System running normally
2025-10-28 17:28:14, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 22, Flipped 3103789729, [+] System running normally
2025-10-28 17:28:18, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 23, Flipped 3116372641, [+] System running normally
2025-10-28 17:28:20, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 24, Flipped 3091206817, [+] System running normally
2025-10-28 17:28:24, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 25, Flipped 3141538465, [+] System running normally
2025-10-28 17:28:26, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 26, Flipped 3175092897, [+] System running normally
2025-10-28 17:31:48, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 27, Flipped 2973766305, [+] System running normally
2025-10-28 17:31:50, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 28, Flipped 2839548577, [+] System running normally
2025-10-28 17:31:53, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 29, Flipped 2571113121, [+] System running normally
2025-10-28 17:31:55, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 30, Flipped 4181725857, [+] System running normally
2025-10-28 17:31:57, Instruction: 0xffff800010ba8134, Mem: 3107984033, Flipped bit 31, Flipped 960500385, [+] System running normally
2025-10-28 17:31:59, Instruction: 0xffff800010ba8138, Mem: 184680481, Flipped bit 0, Flipped 184680480, [+] System running normally
2025-10-28 17:32:01, Instruction: 0xffff800010ba8138, Mem: 184680481, Flipped bit 1, Flipped 184680483, [+] System running normally
2025-10-28 17:32:03, Instruction: 0xffff800010ba8138, Mem: 184680481, Flipped bit 2, Flipped 184680485, [+] System running normally
2025-10-28 17:32:05, Instruction: 0xffff800010ba8138, Mem: 184680481, Flipped bit 3, Flipped 184680489, [+] System running normally
